user_id,learning_path_id,total_certifications,total_courses_assigned,average_rating
585,17,1,1,85.0
585,18,1,1,85.0
585,19,1,1,85.0
585,20,2,2,82.0
586,2,2,3,81.0
586,3,1,1,82.0
586,5,1,1,78.0
586,6,1,1,89.0
586,7,1,1,94.0
586,12,2,2,83.0
586,13,0,1,67.0
586,14,2,3,76.67
586,16,1,1,83.0
586,17,1,1,78.0
587,2,3,4,80.75
587,5,1,1,87.0
587,7,2,2,91.0
587,10,1,1,84.0
587,12,0,2,66.5
587,14,1,1,77.0
587,17,0,1,76.0
588,2,3,4,79.25
588,4,1,1,93.0
588,12,0,1,73.0
588,13,1,2,79.5
588,17,2,2,86.5
588,19,0,1,73.0
588,20,1,1,82.0
589,2,1,3,76.33
589,3,1,2,76.5
589,5,0,1,72.0
589,7,1,1,85.0
589,13,1,2,79.5
589,14,2,2,90.0
589,16,1,1,82.0
589,17,0,1,74.0
589,20,1,1,89.0
590,2,4,4,85.0
590,5,1,1,79.0
590,10,1,1,81.0
590,16,1,1,81.0
590,17,1,1,79.0
590,18,0,1,73.0
590,19,2,2,86.0
590,20,1,1,77.0
591,2,2,4,75.25
591,3,1,1,93.0
591,5,0,1,71.0
591,7,2,2,84.5
591,17,1,2,75.5
591,19,1,1,91.0
592,2,2,4,79.0
592,3,1,1,89.0
592,6,1,1,85.0
592,10,1,1,82.0
592,11,1,1,81.0
592,15,1,2,79.0
592,17,1,1,88.0
592,19,2,2,79.0
592,20,0,1,68.0
593,2,3,4,84.5
593,4,1,1,78.0
593,6,0,2,71.5
593,8,1,1,79.0
593,13,1,2,76.0
593,15,2,2,84.0
593,16,1,1,76.0
593,17,1,1,96.0
593,18,1,1,78.0
594,2,2,4,80.75
594,4,1,1,86.0
594,6,0,1,65.0
594,7,1,1,91.0
594,9,0,1,72.0
594,10,1,2,76.5
594,16,1,2,72.0
594,17,0,1,75.0
594,20,1,1,87.0
595,2,2,4,77.75
595,3,1,2,76.0
595,4,1,1,80.0
595,9,1,1,84.0
595,15,1,1,81.0
595,16,1,1,81.0
595,17,1,2,76.5
595,19,1,1,90.0
596,2,3,4,77.5
596,3,1,1,91.0
596,4,1,1,88.0
596,6,0,1,75.0
596,8,1,1,89.0
596,13,1,2,76.5
596,15,0,1,70.0
596,16,1,1,81.0
596,17,0,1,71.0
596,19,1,1,79.0
597,2,3,4,80.0
597,4,0,1,74.0
597,10,1,1,78.0
597,13,2,2,91.5
597,15,1,1,80.0
597,17,0,1,70.0
597,18,0,1,76.0
597,20,1,1,92.0
598,2,4,5,83.8
598,12,0,1,73.0
598,13,1,1,76.0
598,17,1,1,96.0
598,18,1,1,82.0
598,19,0,2,74.5
598,20,0,1,73.0
599,2,3,4,83.25
599,12,2,2,82.0
599,16,1,1,85.0
599,17,1,2,76.5
599,18,1,1,80.0
599,20,1,1,78.0
600,1,1,1,84.0
600,2,2,3,78.33
600,3,1,1,99.0
600,9,0,1,72.0
600,12,1,1,86.0
600,14,0,1,73.0
600,17,2,2,84.0
600,19,0,2,70.5
601,2,4,4,86.5
601,3,1,1,78.0
601,6,1,1,89.0
601,8,0,1,72.0
601,10,1,1,78.0
601,14,1,1,93.0
601,17,1,1,78.0
601,18,1,1,80.0
601,20,1,1,86.0
602,2,4,5,79.8
602,8,1,2,80.0
602,9,2,2,81.0
602,16,1,1,77.0
602,17,1,1,87.0
603,2,2,4,76.5
603,5,1,1,84.0
603,6,1,1,82.0
603,8,1,1,88.0
603,14,1,1,89.0
603,17,1,1,90.0
603,19,0,1,74.0
604,2,4,4,84.75
604,5,0,2,72.5
604,6,0,1,71.0
604,11,1,2,82.0
604,17,1,1,90.0
605,2,1,5,74.8
605,4,0,1,70.0
605,10,0,1,75.0
605,12,1,1,91.0
605,16,1,1,93.0
605,17,2,3,81.67
606,1,0,1,70.0
606,2,3,4,81.5
606,4,1,1,79.0
606,7,0,1,73.0
606,9,0,1,76.0
606,12,1,2,77.0
606,17,2,2,82.0
606,18,2,2,86.0
606,20,1,1,80.0
607,1,0,1,72.0
607,2,4,4,79.25
607,4,0,1,71.0
607,6,1,1,90.0
607,12,1,1,93.0
607,17,1,1,82.0
607,18,1,1,77.0
607,19,1,1,87.0
608,2,3,4,86.0
608,7,0,1,71.0
608,10,1,1,78.0
608,11,1,1,77.0
608,14,1,1,76.0
608,17,0,1,73.0
608,20,0,1,74.0
609,1,1,1,87.0
609,2,4,4,87.25
609,4,1,1,90.0
609,5,1,1,91.0
609,10,0,1,76.0
609,17,0,1,76.0
609,18,0,1,71.0
609,19,2,2,82.0
610,1,1,1,75.0
610,2,4,4,83.5
610,8,0,1,69.0
610,10,1,1,81.0
610,11,1,2,78.5
610,15,1,1,90.0
610,16,1,1,78.0
610,17,0,1,66.0
611,2,3,4,78.5
611,4,0,1,74.0
611,10,1,1,87.0
611,13,1,1,79.0
611,16,1,1,89.0
611,17,1,2,77.5
611,19,1,1,85.0
612,1,0,1,72.0
612,2,1,4,78.25
612,3,0,1,74.0
612,5,1,1,88.0
612,11,1,1,89.0
612,13,1,1,80.0
612,14,0,1,66.0
612,18,1,1,88.0
612,20,1,1,80.0
613,2,3,4,76.5
613,6,0,2,72.5
613,10,0,1,64.0
613,11,1,1,86.0
613,14,1,1,79.0
613,17,1,1,87.0
613,18,1,1,79.0
614,2,3,4,81.75
614,3,1,1,81.0
614,7,1,1,76.0
614,15,0,1,76.0
614,17,0,1,65.0
614,18,1,1,79.0
614,19,1,1,79.0
615,1,1,1,83.0
615,2,4,4,79.5
615,5,1,1,90.0
615,6,1,1,83.0
615,7,0,1,71.0
615,10,0,2,74.0
615,11,0,1,77.0
615,12,1,1,92.0
615,13,1,1,78.0
615,17,1,1,88.0
616,2,2,4,74.75
616,3,1,1,79.0
616,5,1,1,84.0
616,9,0,1,71.0
616,12,1,1,79.0
616,17,0,1,74.0
616,18,1,1,84.0
617,1,1,1,81.0
617,2,3,4,78.75
617,10,0,1,71.0
617,12,1,2,76.0
617,13,1,1,81.0
617,15,1,1,81.0
617,17,1,1,77.0
617,19,2,2,88.5
617,20,1,1,85.0
618,2,3,4,80.5
618,5,0,1,74.0
618,7,1,1,76.0
618,10,0,1,74.0
618,13,0,1,71.0
618,14,2,2,81.0
618,17,0,1,75.0
618,20,0,1,74.0
619,2,3,5,80.4
619,4,0,1,75.0
619,11,2,2,82.5
619,13,0,1,70.0
619,14,1,1,82.0
619,16,0,2,73.5
619,17,0,1,66.0
620,2,1,5,74.8
620,8,1,1,83.0
620,13,1,1,76.0
620,15,0,1,74.0
620,17,1,1,80.0
620,20,1,1,80.0
621,1,1,1,77.0
621,2,4,4,84.5
621,4,1,1,76.0
621,11,1,1,91.0
621,12,1,1,88.0
621,13,0,1,69.0
621,14,0,1,70.0
621,17,0,2,72.5
621,19,0,1,68.0
622,1,0,1,75.0
622,2,2,5,77.6
622,3,0,1,65.0
622,7,1,1,79.0
622,12,1,1,88.0
622,13,1,2,81.0
622,17,0,1,76.0
623,1,0,1,73.0
623,2,4,4,85.0
623,5,1,1,84.0
623,10,1,1,85.0
623,11,1,1,82.0
623,13,1,1,77.0
623,14,1,2,78.0
623,17,0,2,73.0
624,2,2,4,77.75
624,4,1,1,80.0
624,6,2,3,75.67
624,9,1,1,83.0
624,10,1,1,90.0
624,14,1,1,77.0
624,17,1,1,81.0
624,20,1,1,80.0
625,1,0,1,73.0
625,2,4,5,82.2
625,3,1,1,90.0
625,5,0,1,69.0
625,6,1,2,78.0
625,13,1,1,81.0
625,17,1,1,92.0
625,20,1,1,78.0
626,2,3,4,81.25
626,5,1,1,84.0
626,7,1,1,90.0
626,8,1,1,90.0
626,11,0,1,71.0
626,15,2,2,82.5
626,16,1,1,81.0
626,17,1,1,87.0
626,19,1,1,83.0
626,20,2,2,87.5
627,2,4,5,80.2
627,3,1,1,85.0
627,7,1,1,79.0
627,9,1,1,79.0
627,15,1,1,85.0
627,17,1,2,71.5
627,20,1,2,77.5
628,2,5,5,86.8
628,3,1,1,85.0
628,8,0,1,70.0
628,10,1,2,82.5
628,12,0,1,76.0
628,17,0,2,75.0
628,18,1,1,89.0
628,19,1,1,92.0
629,1,1,1,91.0
629,2,4,4,85.0
629,3,1,1,80.0
629,9,0,1,74.0
629,15,1,1,78.0
629,16,1,1,84.0
629,17,1,1,79.0
630,2,3,4,83.25
630,8,0,1,74.0
630,11,0,1,66.0
630,14,1,1,85.0
630,16,0,2,73.0
630,17,1,2,78.5
630,18,0,1,75.0
630,19,0,1,65.0
631,1,1,1,94.0
631,2,4,6,79.83
631,8,2,2,85.5
631,10,0,1,72.0
631,17,1,1,88.0
631,19,1,2,79.5
632,1,2,2,87.5
632,2,3,4,82.25
632,5,1,1,79.0
632,9,1,1,89.0
632,13,1,1,83.0
632,17,2,2,84.0
632,18,1,1,87.0
632,20,2,3,82.0
633,2,3,4,85.0
633,5,1,1,77.0
633,7,0,1,66.0
633,8,1,1,79.0
633,9,0,1,69.0
633,15,0,1,75.0
633,16,1,1,77.0
633,17,1,1,90.0
634,1,0,1,71.0
634,2,3,4,78.75
634,4,0,1,71.0
634,5,0,1,75.0
634,11,1,1,92.0
634,14,1,1,85.0
634,17,1,1,88.0
634,19,1,1,91.0
635,1,1,1,79.0
635,2,3,4,84.0
635,4,1,1,82.0
635,7,1,1,82.0
635,8,1,1,92.0
635,9,1,1,89.0
635,10,1,1,84.0
635,17,1,1,88.0
635,18,2,2,85.5
635,19,1,2,75.0
636,2,1,4,76.0
636,3,0,1,76.0
636,4,0,1,74.0
636,6,2,2,87.5
636,7,1,1,92.0
636,8,1,2,77.5
636,10,1,1,89.0
636,14,0,1,66.0
636,17,0,1,71.0
637,2,2,4,78.75
637,5,1,1,82.0
637,6,1,1,83.0
637,8,1,1,86.0
637,10,1,1,91.0
637,11,1,1,78.0
637,13,1,1,83.0
637,15,1,1,94.0
637,16,0,1,67.0
637,17,1,1,84.0
637,20,1,1,77.0
638,2,3,4,82.0
638,5,1,1,84.0
638,6,0,1,75.0
638,7,1,1,78.0
638,9,2,2,88.5
638,12,1,1,96.0
638,13,1,1,98.0
638,14,1,1,88.0
638,17,1,2,75.5
638,19,1,1,84.0
639,1,0,1,74.0
639,2,2,4,77.5
639,7,1,1,82.0
639,9,1,1,93.0
639,10,1,1,79.0
639,12,0,1,70.0
639,14,1,1,84.0
639,17,0,1,71.0
639,19,1,1,86.0
639,20,1,1,84.0
640,1,1,1,86.0
640,2,2,4,74.5
640,4,1,1,77.0
640,9,1,1,79.0
640,11,1,1,78.0
640,13,0,1,68.0
640,14,1,2,78.5
640,16,0,2,74.0
640,17,1,1,83.0
640,19,1,1,90.0
641,1,0,1,76.0
641,2,3,4,80.25
641,7,1,1,82.0
641,8,1,1,79.0
641,11,1,1,77.0
641,17,1,1,82.0
641,20,1,1,84.0
642,2,1,3,77.0
642,5,0,1,69.0
642,12,1,1,88.0
642,13,1,1,86.0
642,16,1,1,83.0
642,17,1,1,95.0
642,18,2,2,84.0
642,20,2,2,90.5
643,2,1,4,74.0
643,6,1,1,82.0
643,8,1,1,78.0
643,9,1,1,80.0
643,15,1,1,89.0
643,17,1,1,82.0
643,19,0,1,73.0
644,2,2,4,76.5
644,8,1,1,95.0
644,9,0,1,75.0
644,11,0,2,74.0
644,13,1,1,88.0
644,15,1,1,86.0
644,16,2,2,87.0
644,17,0,1,75.0
644,19,1,1,78.0
644,20,1,1,77.0
645,2,2,4,80.25
645,5,1,1,82.0
645,10,1,1,92.0
645,11,0,1,74.0
645,12,1,1,91.0
645,17,1,1,89.0
645,19,1,1,78.0
646,1,0,1,70.0
646,2,2,4,76.75
646,6,0,1,70.0
646,9,1,1,80.0
646,10,1,1,89.0
646,13,0,1,71.0
646,17,1,1,88.0
646,20,1,1,78.0
647,2,2,4,77.0
647,5,2,2,81.0
647,6,2,2,84.0
647,12,1,1,90.0
647,13,1,1,81.0
647,14,0,1,72.0
647,17,1,1,86.0
648,2,3,4,82.75
648,7,1,1,94.0
648,12,1,1,90.0
648,13,1,1,88.0
648,14,1,2,77.5
648,15,1,1,88.0
648,17,2,2,92.0
649,1,1,1,78.0
649,2,1,4,77.75
649,5,1,1,81.0
649,6,1,1,78.0
649,9,1,1,78.0
649,10,1,1,84.0
649,15,1,2,77.5
649,17,0,2,71.0
649,20,2,2,83.0
650,2,4,5,83.2
650,5,0,1,69.0
650,6,1,1,94.0
650,8,0,1,75.0
650,17,0,2,71.0
650,20,0,1,76.0
651,1,0,1,74.0
651,2,3,5,76.2
651,9,0,1,65.0
651,13,0,1,69.0
651,14,1,1,82.0
651,16,0,1,72.0
651,17,1,1,78.0
651,18,0,1,64.0
651,20,0,1,74.0
652,1,0,1,74.0
652,2,3,5,77.4
652,7,1,2,78.5
652,9,1,2,82.5
652,15,1,1,79.0
652,17,2,3,78.33
653,2,3,4,82.75
653,3,1,1,82.0
653,4,0,1,68.0
653,7,1,1,86.0
653,9,0,1,73.0
653,12,1,1,89.0
653,13,1,1,84.0
653,16,0,1,68.0
653,17,1,1,88.0
654,1,2,2,87.0
654,2,2,4,77.0
654,5,1,1,81.0
654,7,1,1,89.0
654,9,1,1,80.0
654,11,0,1,67.0
654,12,1,1,77.0
654,17,1,1,87.0
654,19,2,2,85.0
654,20,1,1,89.0
655,1,0,1,75.0
655,2,3,4,84.5
655,6,1,1,83.0
655,7,1,1,89.0
655,9,0,1,69.0
655,11,1,1,82.0
655,12,2,2,85.5
655,13,1,1,82.0
655,15,0,2,75.5
655,17,0,1,64.0
656,2,3,5,81.4
656,7,1,1,84.0
656,9,0,1,74.0
656,14,1,1,88.0
656,17,0,1,72.0
656,20,1,1,82.0
657,1,0,1,61.0
657,2,3,4,83.25
657,3,1,1,84.0
657,6,0,1,73.0
657,7,0,1,76.0
657,14,0,1,66.0
657,15,1,1,86.0
657,17,1,1,85.0
658,2,4,4,80.75
658,4,1,1,91.0
658,8,0,1,69.0
658,11,1,1,81.0
658,12,1,1,83.0
658,13,3,3,85.33
658,15,1,1,84.0
658,17,1,2,81.5
659,2,3,3,85.33
659,3,2,2,80.0
659,4,1,1,80.0
659,9,1,1,86.0
659,11,0,1,71.0
659,13,1,1,86.0
659,15,1,1,97.0
659,16,1,1,94.0
659,17,1,2,78.5
660,2,3,4,77.5
660,8,0,1,76.0
660,9,1,1,87.0
660,11,0,1,74.0
660,12,1,1,90.0
660,13,1,1,82.0
660,16,0,1,75.0
660,17,1,1,77.0
661,2,4,4,87.75
661,3,1,1,85.0
661,5,0,1,69.0
661,7,1,1,94.0
661,9,1,1,79.0
661,12,0,1,70.0
661,13,1,1,85.0
661,17,2,2,80.5
661,20,1,1,87.0
662,2,1,4,75.0
662,3,1,1,92.0
662,8,1,1,78.0
662,14,2,2,84.5
662,17,0,1,76.0
662,20,1,2,80.0
663,2,3,4,83.5
663,4,1,1,85.0
663,11,0,1,76.0
663,12,1,1,87.0
663,13,1,2,72.5
663,17,1,2,80.5
663,19,1,1,78.0
664,1,0,1,75.0
664,2,3,4,83.25
664,4,1,1,78.0
664,5,0,1,74.0
664,6,1,2,74.5
664,7,1,1,85.0
664,8,1,1,86.0
664,12,0,1,74.0
664,14,0,1,76.0
664,16,0,1,75.0
664,17,0,1,64.0
665,1,1,1,79.0
665,2,3,4,82.75
665,5,1,1,92.0
665,7,1,1,97.0
665,8,1,1,86.0
665,9,1,1,86.0
665,11,1,1,83.0
665,17,0,1,75.0
665,18,0,1,76.0
665,19,1,1,80.0
665,20,1,1,81.0
666,1,1,1,82.0
666,2,4,4,83.5
666,3,1,2,76.0
666,5,0,1,72.0
666,7,1,1,80.0
666,9,1,1,85.0
666,16,1,1,92.0
666,17,1,2,73.5
666,18,1,1,88.0
667,1,1,1,77.0
667,2,3,3,83.67
667,3,1,1,83.0
667,4,0,1,73.0
667,6,1,2,73.5
667,8,0,1,76.0
667,12,1,1,80.0
667,16,1,1,81.0
667,17,1,1,82.0
667,20,1,1,80.0
668,2,2,4,75.5
668,5,1,1,80.0
668,7,0,1,64.0
668,10,1,3,75.67
668,11,2,2,86.5
668,15,1,1,75.0
668,17,1,1,77.0
669,1,1,1,85.0
669,2,3,4,79.25
669,3,1,1,78.0
669,4,1,1,83.0
669,6,1,1,85.0
669,8,1,1,78.0
669,10,1,1,78.0
669,12,1,1,95.0
669,15,0,1,74.0
669,16,0,1,75.0
669,17,0,1,74.0
669,20,1,1,79.0
670,2,4,5,79.2
670,5,1,1,81.0
670,6,1,1,88.0
670,8,0,1,73.0
670,17,1,1,81.0
670,18,1,1,84.0
671,2,3,4,82.0
671,3,2,2,79.5
671,5,1,1,89.0
671,7,1,1,85.0
671,9,1,1,82.0
671,10,1,1,80.0
671,13,1,1,77.0
671,17,0,1,69.0
671,18,0,1,70.0
671,20,1,2,74.5
672,2,3,4,82.0
672,3,2,2,81.5
672,6,1,1,81.0
672,8,0,1,64.0
672,9,0,1,68.0
672,17,0,1,74.0
673,2,2,4,81.5
673,4,1,1,81.0
673,5,0,1,67.0
673,7,0,1,66.0
673,9,1,1,77.0
673,16,1,1,86.0
673,17,1,2,80.5
673,18,1,2,78.5
674,1,1,1,88.0
674,2,1,3,77.0
674,5,1,1,83.0
674,6,1,1,84.0
674,8,2,2,81.5
674,9,1,1,81.0
674,11,0,1,75.0
674,14,1,1,84.0
674,17,1,1,85.0
675,2,2,5,78.6
675,4,0,1,61.0
675,12,1,1,81.0
675,14,1,1,88.0
675,17,0,1,66.0
675,20,1,1,80.0
676,2,1,4,72.5
676,3,0,2,69.0
676,4,0,1,74.0
676,5,0,1,69.0
676,8,1,1,82.0
676,13,1,1,80.0
676,16,0,1,74.0
676,17,1,1,92.0
676,18,0,1,74.0
677,1,3,3,83.33
677,2,3,3,79.33
677,4,0,1,74.0
677,7,1,1,87.0
677,10,1,1,84.0
677,12,1,1,78.0
677,17,1,1,79.0
677,18,1,1,86.0
678,2,3,4,77.5
678,3,0,1,68.0
678,7,0,1,68.0
678,11,1,1,79.0
678,12,0,1,76.0
678,16,1,1,84.0
678,17,1,1,84.0
679,2,2,4,81.0
679,3,2,2,84.5
679,6,1,1,81.0
679,7,0,1,71.0
679,8,1,1,94.0
679,11,1,1,79.0
679,13,0,1,75.0
679,17,1,1,76.0
679,18,1,2,77.0
679,19,1,1,88.0
680,1,1,1,77.0
680,2,3,4,87.0
680,3,1,1,82.0
680,4,0,1,76.0
680,6,2,2,78.5
680,15,0,1,75.0
680,17,1,3,73.33
680,20,1,2,75.5
681,2,3,5,82.0
681,4,1,1,85.0
681,9,1,1,81.0
681,12,1,1,80.0
681,13,1,2,76.0
681,16,0,1,68.0
681,17,1,1,79.0
681,18,1,1,78.0
681,20,1,1,88.0
682,1,1,1,86.0
682,2,2,4,80.0
682,5,1,1,89.0
682,6,1,1,93.0
682,8,1,1,81.0
682,10,1,1,83.0
682,14,1,1,84.0
682,17,1,1,85.0
682,19,2,2,83.5
682,20,1,1,80.0
683,2,4,4,82.5
683,3,0,1,67.0
683,5,0,1,74.0
683,7,0,1,68.0
683,12,0,1,75.0
683,15,1,1,89.0
683,17,1,1,78.0
683,20,1,1,93.0
684,1,1,1,78.0
684,2,2,4,75.25
684,5,1,1,80.0
684,7,0,1,70.0
684,12,1,1,76.0
684,17,2,2,89.5
685,2,2,4,75.5
685,6,0,1,72.0
685,7,1,2,76.0
685,8,1,1,85.0
685,9,1,1,95.0
685,12,0,1,69.0
685,13,1,1,87.0
685,14,1,1,88.0
685,15,1,1,82.0
685,17,1,1,89.0
685,20,1,1,80.0
686,2,3,4,82.5
686,3,1,1,80.0
686,7,2,2,82.5
686,8,1,1,81.0
686,9,1,1,80.0
686,12,0,1,70.0
686,14,1,1,83.0
686,17,1,1,85.0
686,19,0,1,72.0
686,20,2,2,82.0
687,1,0,1,66.0
687,2,4,4,82.0
687,6,1,1,87.0
687,7,1,1,84.0
687,12,1,1,78.0
687,17,2,2,79.0
687,20,0,1,72.0
688,2,4,4,80.5
688,4,1,1,83.0
688,5,0,1,66.0
688,6,1,1,79.0
688,9,2,2,87.5
688,12,2,2,86.5
688,14,0,1,75.0
688,16,0,1,71.0
688,17,1,1,82.0
688,18,1,1,80.0
689,2,3,4,80.75
689,3,1,1,81.0
689,6,1,1,78.0
689,7,0,1,77.0
689,8,0,1,74.0
689,9,1,1,89.0
689,14,1,1,87.0
689,15,1,1,78.0
689,17,1,3,75.33
689,18,1,1,83.0
690,2,4,4,85.5
690,7,0,1,69.0
690,8,0,1,69.0
690,9,2,2,77.5
690,14,1,1,83.0
690,15,1,1,88.0
690,17,1,1,85.0
690,18,0,1,76.0
690,19,2,2,86.5
690,20,1,1,82.0
691,2,3,4,79.0
691,4,1,1,82.0
691,5,1,1,97.0
691,8,0,1,73.0
691,9,0,1,67.0
691,11,1,1,83.0
691,13,2,2,86.0
691,17,2,4,80.25
692,1,2,2,77.5
692,2,3,3,80.0
692,3,1,1,82.0
692,4,0,1,69.0
692,10,1,1,80.0
692,12,0,1,66.0
692,17,0,1,71.0
693,2,4,4,84.75
693,4,1,1,87.0
693,7,0,1,72.0
693,9,1,1,79.0
693,10,1,1,97.0
693,14,2,2,83.0
693,17,1,1,83.0
693,18,1,1,79.0
693,19,1,1,77.0
693,20,0,2,73.0
694,2,4,4,86.25
694,3,0,1,68.0
694,4,1,1,80.0
694,7,1,1,85.0
694,10,2,2,85.0
694,15,1,2,81.5
694,17,0,1,77.0
694,18,1,1,83.0
695,2,2,4,79.5
695,8,1,1,82.0
695,9,1,1,92.0
695,13,1,1,78.0
695,16,1,1,83.0
695,17,2,2,80.0
695,18,1,1,79.0
696,2,4,5,78.6
696,5,0,1,69.0
696,7,2,2,77.5
696,10,1,1,86.0
696,17,1,2,77.5
696,18,0,1,74.0
697,2,2,4,78.0
697,5,0,1,76.0
697,7,1,1,89.0
697,9,1,2,78.5
697,13,2,2,84.0
697,15,0,1,75.0
697,16,1,1,80.0
697,17,1,2,78.5
697,18,1,1,90.0
698,1,0,1,74.0
698,2,3,5,75.4
698,10,1,1,86.0
698,11,1,1,86.0
698,12,1,1,88.0
698,13,1,1,84.0
698,17,0,1,76.0
698,18,0,1,76.0
698,19,2,2,90.0
699,2,4,4,87.5
699,4,1,1,89.0
699,5,1,2,83.5
699,6,1,1,83.0
699,10,2,2,84.5
699,11,1,1,82.0
699,13,1,1,83.0
699,15,1,1,93.0
699,17,1,1,77.0
699,18,1,1,81.0
700,1,0,1,71.0
700,2,4,4,82.5
700,3,1,1,78.0
700,9,1,1,83.0
700,14,1,1,77.0
700,15,1,1,87.0
700,17,1,1,78.0
701,2,2,4,80.0
701,3,1,2,74.0
701,6,1,1,80.0
701,8,1,1,90.0
701,10,1,1,86.0
701,12,1,1,85.0
701,14,1,1,94.0
701,17,1,1,80.0
701,20,1,1,92.0
702,2,4,4,84.0
702,5,1,1,76.0
702,8,1,1,83.0
702,9,0,1,74.0
702,11,1,1,81.0
702,14,1,1,84.0
702,15,1,1,85.0
702,17,1,1,83.0
703,1,1,1,89.0
703,2,3,4,84.75
703,3,1,1,87.0
703,7,1,1,88.0
703,10,1,2,77.0
703,14,0,1,70.0
703,17,1,1,98.0
703,18,0,1,64.0
703,20,1,1,86.0
704,1,1,1,81.0
704,2,2,4,78.75
704,3,1,1,87.0
704,10,1,1,83.0
704,12,0,1,75.0
704,17,2,2,87.5
705,2,4,4,78.5
705,3,2,2,80.5
705,5,1,1,76.0
705,6,1,1,79.0
705,7,1,1,82.0
705,11,1,1,77.0
705,13,0,1,73.0
705,17,1,1,82.0
706,2,2,4,77.0
706,6,0,1,72.0
706,7,2,2,85.0
706,10,0,1,73.0
706,15,1,1,82.0
706,17,0,1,71.0
707,2,3,4,78.75
707,7,1,1,81.0
707,8,1,1,85.0
707,9,1,1,93.0
707,13,2,2,82.0
707,16,1,1,76.0
707,17,0,2,73.0
708,2,2,4,80.75
708,4,1,2,83.5
708,5,0,1,74.0
708,9,0,1,75.0
708,13,1,1,80.0
708,14,0,1,74.0
708,17,1,2,81.0
708,20,0,1,72.0
709,2,2,4,80.25
709,3,1,1,80.0
709,4,0,1,68.0
709,5,1,1,83.0
709,8,1,1,81.0
709,10,0,1,67.0
709,13,1,1,77.0
709,17,0,1,73.0
710,2,4,4,83.5
710,4,0,1,70.0
710,5,1,1,86.0
710,7,1,2,79.5
710,8,1,2,79.5
710,9,1,1,92.0
710,11,1,1,81.0
710,15,1,1,77.0
710,17,1,1,96.0
711,2,4,4,82.0
711,6,0,1,69.0
711,8,2,3,77.67
711,12,1,1,83.0
711,17,1,1,92.0
712,1,1,1,83.0
712,2,3,4,84.0
712,5,1,1,79.0
712,12,1,1,91.0
712,13,0,1,76.0
712,17,0,1,72.0
712,19,0,1,67.0
712,20,0,1,72.0
713,2,3,3,83.0
713,3,1,2,79.5
713,7,1,1,89.0
713,12,1,1,86.0
713,13,0,2,72.5
713,17,1,3,75.67
714,2,4,4,86.25
714,3,0,1,70.0
714,10,1,2,74.5
714,14,1,2,75.5
714,17,1,2,76.0
714,18,1,1,86.0
715,1,1,1,93.0
715,2,3,4,78.75
715,5,1,1,88.0
715,8,1,1,82.0
715,9,1,1,81.0
715,12,1,1,83.0
715,13,1,1,83.0
715,16,1,1,81.0
715,17,3,3,86.67
715,20,1,1,78.0
716,1,0,1,75.0
716,2,4,4,78.25
716,3,0,1,71.0
716,7,0,1,74.0
716,9,0,1,63.0
716,10,0,1,73.0
716,14,0,2,71.0
716,18,0,1,73.0
717,2,3,4,80.0
717,5,1,1,78.0
717,14,0,1,64.0
717,16,1,1,88.0
717,17,1,1,84.0
717,19,1,1,92.0
717,20,1,1,83.0
718,2,3,5,77.8
718,3,1,1,82.0
718,9,0,1,71.0
718,10,1,1,79.0
718,11,0,1,72.0
718,14,1,1,80.0
718,17,0,2,75.0
719,2,2,4,77.25
719,3,1,1,86.0
719,14,0,1,65.0
719,16,1,1,84.0
719,17,1,1,95.0
719,20,1,2,76.5
720,2,1,5,74.4
720,3,0,1,76.0
720,4,1,1,84.0
720,8,1,1,88.0
720,9,0,1,75.0
720,12,1,1,81.0
720,15,1,1,78.0
720,17,1,2,78.5
721,2,2,5,77.8
721,3,1,1,83.0
721,5,1,1,80.0
721,9,1,1,90.0
721,17,1,1,87.0
721,19,2,2,82.0
722,1,1,1,81.0
722,2,3,4,80.75
722,4,1,2,81.0
722,6,0,1,69.0
722,7,1,1,82.0
722,13,1,2,80.0
722,14,2,2,89.0
722,17,0,1,68.0
722,19,0,1,72.0
723,2,1,4,75.0
723,8,1,1,79.0
723,10,1,1,80.0
723,12,1,1,77.0
723,15,1,1,86.0
723,16,1,1,94.0
723,17,0,1,73.0
723,19,1,1,82.0
724,1,1,1,82.0
724,2,1,4,72.5
724,4,0,2,72.0
724,11,1,1,79.0
724,13,0,1,67.0
724,17,1,1,84.0
725,2,4,4,87.75
725,7,0,1,64.0
725,11,1,1,90.0
725,14,1,1,84.0
725,15,1,1,84.0
725,16,1,1,83.0
725,17,2,2,81.5
725,20,1,1,81.0
726,2,3,4,85.5
726,4,0,1,75.0
726,5,0,1,68.0
726,7,1,1,84.0
726,10,1,1,80.0
726,12,1,1,85.0
726,17,1,2,80.0
727,1,1,1,84.0
727,2,4,4,80.5
727,3,2,2,82.0
727,12,1,1,83.0
727,16,1,1,79.0
727,17,1,1,91.0
727,19,0,1,76.0
728,2,3,4,81.0
728,3,1,2,76.5
728,6,1,1,94.0
728,9,1,1,80.0
728,12,1,1,84.0
728,13,1,1,97.0
728,15,0,1,75.0
728,17,1,1,79.0
728,20,2,2,85.0
729,1,1,1,92.0
729,2,3,4,76.75
729,4,0,1,72.0
729,7,1,1,82.0
729,9,1,1,90.0
729,12,1,1,78.0
729,15,1,1,82.0
729,16,1,1,89.0
729,17,1,1,81.0
729,20,1,1,85.0
730,2,4,5,83.8
